@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {chainsaw,Axe,not}

@DATA
0.217391,0.129516,2.734930,0.244367,0.155679,0.434078,0.008706,0.256860,-25.792903,2.011781,-0.258908,0.297266,0.213708,-0.049568,0.147359,0.069260,0.093401,-0.007747,0.003089,0.004619,0.003340,0.004519,0.002152,0.005591,0.002518,0.003880,0.001953,0.004450,0.002032,0.008725,0.001933,0.004622,0.002259,0.005646,-0.000792,-0.000133,0.004115,-0.000563,-0.000206,-0.002086,0.000034,-0.001003,0.005010,-0.002033,-0.010038,0.003654,-0.001394,-0.000209,0.004851,-0.002819,0.000307,0.001933,-0.002368,-0.000458,0.002922,-0.000001,0.000309,0.000038,-0.000004,0.000017,0.000054,0.000129,0.000007,-0.000030,0.000022,-0.000060,0.000007,0.000061,0.043118,0.108417,0.499943,0.042976,0.019108,0.290789,0.004437,0.025681,1.378660,0.633976,0.726762,0.438663,0.472476,0.384218,0.261820,0.256730,0.225710,0.240671,0.219057,0.212487,0.217191,0.010391,0.005388,0.010214,0.005871,0.006933,0.004974,0.007265,0.002718,0.008116,0.003400,0.007752,0.006743,0.005567,0.050477,0.137682,0.819900,0.052010,0.026472,0.390974,0.005881,0.032454,1.447810,0.759247,0.893742,0.453175,0.523147,0.497567,0.311564,0.320131,0.292370,0.300316,0.268407,0.257486,0.255256,0.014445,0.006903,0.014879,0.008058,0.009929,0.007103,0.010299,0.003729,0.011079,0.004735,0.010488,0.011197,0.007862,not
0.106021,0.010873,3.150658,0.158983,0.155505,0.828771,0.003994,0.153589,-26.888151,1.255862,0.000084,-0.125815,-0.393264,-0.198117,-0.284159,-0.285639,-0.062585,0.089648,0.012069,0.001477,0.057708,0.013359,0.005541,0.014473,0.012206,0.010361,0.015709,0.027880,0.003255,0.011472,0.013950,0.013279,0.006414,0.014368,-0.000048,-0.000065,0.000557,0.000089,0.000261,0.000345,0.000012,0.000018,-0.020108,-0.006289,-0.001522,0.007287,0.002075,-0.004881,-0.004228,0.001126,0.003457,0.000920,-0.002332,-0.002895,-0.000662,0.000063,0.000001,0.000013,-0.000005,0.000025,-0.000045,-0.000555,-0.000159,-0.000001,0.000047,0.000035,0.000038,-0.000148,0.036148,0.005616,0.192801,0.032206,0.019895,0.331569,0.001801,0.055948,1.194321,0.534740,0.541213,0.335506,0.339825,0.244250,0.296315,0.269328,0.240900,0.212142,0.210715,0.244515,0.219876,0.013802,0.007540,0.015852,0.013991,0.009568,0.015799,0.020374,0.004050,0.013968,0.011780,0.009268,0.007138,0.007046,0.029924,0.003401,0.255330,0.026414,0.022568,0.295890,0.002028,0.050130,0.836101,0.460235,0.422057,0.328646,0.319064,0.262331,0.290835,0.263742,0.247382,0.241501,0.230204,0.227337,0.249480,0.016295,0.009353,0.016940,0.016112,0.010887,0.018499,0.022277,0.005104,0.018611,0.014380,0.012420,0.008098,0.008616,not
0.020240,0.053089,3.109943,0.079575,0.144325,0.123231,0.010548,0.027636,-24.094579,2.914100,0.277248,0.344867,-0.067750,0.107143,-0.094651,0.040340,-0.133092,0.025257,0.117461,0.100560,0.052889,0.008353,0.001854,0.063077,0.011657,0.033908,0.022293,0.108244,0.001191,0.006313,0.011813,0.024207,0.002120,0.043308,-0.000041,0.000372,0.000211,-0.000074,-0.000033,-0.001556,0.000019,0.000141,0.022836,-0.000943,-0.000932,-0.001645,-0.007019,0.001223,-0.001181,-0.005320,-0.001376,-0.000938,0.000697,0.001992,-0.002270,0.000053,0.000002,0.000174,-0.000012,-0.000031,0.000053,-0.000453,0.000002,-0.000000,-0.000144,-0.000191,0.000023,-0.000118,0.012641,0.028641,0.144891,0.025782,0.040255,0.137535,0.006288,0.023726,1.330756,0.634222,0.433577,0.286631,0.304088,0.275176,0.252309,0.225409,0.240442,0.188287,0.194995,0.167724,0.166903,0.009974,0.001960,0.044097,0.014029,0.023991,0.017826,0.063095,0.001546,0.007225,0.010152,0.022982,0.002268,0.014947,0.013538,0.026279,0.208674,0.033752,0.054172,0.159671,0.007918,0.029543,1.144842,0.668877,0.416117,0.279344,0.314803,0.298002,0.279217,0.256526,0.282447,0.236342,0.237459,0.205511,0.205595,0.013145,0.002371,0.047564,0.016767,0.030703,0.019650,0.070179,0.001972,0.008013,0.012924,0.028270,0.002572,0.016693,not
0.139809,0.003100,3.103991,0.223457,0.212391,0.984404,0.005596,0.225994,-28.380378,1.799440,-0.366219,0.086447,0.036060,0.053180,0.006260,-0.052584,-0.108111,-0.110006,-0.049578,-0.092835,-0.127108,0.021228,0.004856,0.033776,0.014869,0.016763,0.012361,0.021241,0.003369,0.009384,0.015671,0.018686,0.005339,0.021602,0.000093,-0.000003,0.000636,0.000163,0.000016,0.001035,0.000019,0.000086,-0.013401,-0.005228,-0.002281,0.001344,0.000799,0.002512,0.003449,-0.000160,0.000472,0.001441,0.001341,0.001049,-0.001481,0.000915,0.000001,-0.000034,-0.000534,-0.000560,-0.000021,-0.000027,0.000003,-0.000004,0.000035,0.000048,0.000035,0.000052,0.075964,0.003507,0.221470,0.055438,0.016507,0.621577,0.003964,0.169825,1.634751,0.623918,0.469578,0.361819,0.382247,0.274592,0.304941,0.261838,0.299913,0.291432,0.285251,0.278212,0.250941,0.028852,0.005465,0.044341,0.022060,0.022231,0.020177,0.020108,0.004972,0.015142,0.020467,0.020416,0.006924,0.013182,0.061406,0.003484,0.270597,0.044492,0.017884,0.516192,0.004550,0.148083,1.313934,0.531125,0.419156,0.374378,0.384078,0.307123,0.330621,0.309741,0.296375,0.321545,0.277008,0.290568,0.269722,0.037431,0.007767,0.041255,0.026628,0.025516,0.027279,0.025592,0.006370,0.015939,0.021685,0.021657,0.009167,0.012723,not
0.055771,0.108818,3.131743,0.118605,0.158123,0.071574,0.039874,0.059133,-26.485207,-0.652114,-1.572317,0.993827,-0.218044,-0.171924,0.184692,-0.159836,0.020109,0.190853,-0.264621,0.106476,0.037765,0.006062,0.001260,0.009527,0.000603,0.000580,0.018402,0.001182,0.051165,0.001017,0.005328,0.017644,0.001901,0.028181,-0.000154,-0.000935,-0.000301,-0.000122,-0.000043,0.000334,0.000090,-0.000163,-0.015742,-0.000406,-0.008900,-0.006910,0.008927,-0.000647,-0.007538,0.002154,0.001182,0.001812,-0.002130,-0.000564,0.000877,0.000041,0.000009,0.000001,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000052,-0.000882,0.000063,-0.000230,0.008105,0.065716,0.222839,0.025338,0.038364,0.075196,0.042157,0.011708,1.846598,0.747832,0.447940,0.420507,0.480565,0.455812,0.439707,0.376774,0.434064,0.405324,0.277291,0.302187,0.203564,0.009247,0.002174,0.019403,0.001029,0.000941,0.043313,0.001915,0.061210,0.001634,0.010582,0.039505,0.003063,0.020147,0.005018,0.063826,0.285775,0.033759,0.053395,0.070435,0.056182,0.009843,1.964488,0.919528,0.330775,0.297452,0.271830,0.274511,0.318854,0.249069,0.304449,0.277839,0.219330,0.237272,0.159764,0.010970,0.002426,0.017849,0.001035,0.001146,0.040009,0.002535,0.048113,0.002110,0.009357,0.034818,0.003968,0.021605,not
0.114292,0.005620,2.966815,0.196806,0.181031,0.822299,0.006645,0.163961,-30.189641,1.319478,0.630811,-0.135444,0.672769,-0.022969,0.217191,0.078858,0.016469,-0.001304,0.004909,0.206941,-0.045236,0.006595,0.001632,0.047660,0.005501,0.011576,0.006361,0.041267,0.001119,0.005081,0.006077,0.015665,0.001642,0.017902,-0.000104,0.000000,-0.000184,-0.000135,-0.000030,-0.002456,0.000022,-0.000590,0.001573,0.002609,0.002228,-0.000867,-0.002148,-0.000137,0.000128,-0.000213,-0.001022,0.001949,0.001188,0.000744,-0.000196,0.000038,-0.000011,-0.000087,-0.000011,-0.000032,0.000033,0.000085,-0.000014,-0.000003,0.000038,-0.000006,0.000013,-0.000002,0.030132,0.011531,0.429082,0.030869,0.015628,0.336904,0.006094,0.087740,0.788074,0.859239,0.539531,0.382723,0.265709,0.221849,0.195212,0.144021,0.151697,0.168185,0.173362,0.160999,0.168995,0.006955,0.001822,0.046398,0.007101,0.012345,0.007094,0.039216,0.001199,0.004746,0.006228,0.016378,0.001815,0.014264,0.030542,0.013535,0.603757,0.034239,0.017560,0.387851,0.007745,0.101372,0.789935,0.799987,0.471890,0.332278,0.268355,0.226584,0.240275,0.195169,0.182167,0.219843,0.216015,0.197799,0.192426,0.008399,0.002212,0.051798,0.008641,0.014024,0.008020,0.041723,0.001503,0.006764,0.007180,0.018326,0.002179,0.013820,not
0.063603,0.026977,3.162970,0.119215,0.167642,0.447749,0.009125,0.097096,-25.475318,2.994753,-0.878118,-0.899592,-0.716638,-0.050666,-0.246525,0.364809,-0.004963,0.034834,-0.329542,-0.006302,-0.160155,0.035681,0.028232,0.015275,0.009702,0.006587,0.017834,0.014582,0.001958,0.005144,0.015183,0.007452,0.007846,0.019703,-0.000395,0.000851,-0.000390,-0.000114,0.000133,-0.004973,0.000125,-0.000368,0.008834,0.003963,-0.007462,0.008048,-0.003760,-0.002503,0.000761,0.000557,0.007619,-0.002406,-0.001273,-0.001643,-0.000031,0.000154,0.000132,-0.000058,-0.000023,-0.000016,-0.000030,-0.000056,-0.000006,-0.000011,-0.000004,-0.000035,0.000001,0.000039,0.019115,0.010950,0.080393,0.035906,0.033210,0.202047,0.005990,0.053953,0.562648,0.489948,0.420725,0.348807,0.259633,0.237888,0.219759,0.259984,0.227565,0.241884,0.227123,0.170546,0.160080,0.028001,0.022467,0.011271,0.009358,0.004729,0.013600,0.009448,0.001943,0.004220,0.015281,0.005335,0.007970,0.007403,0.021863,0.012761,0.106635,0.040823,0.040412,0.199346,0.008205,0.070624,0.605695,0.589916,0.455785,0.342042,0.309658,0.298771,0.244291,0.276068,0.206002,0.240576,0.208536,0.217947,0.213268,0.026646,0.029239,0.014828,0.013248,0.006641,0.011562,0.009439,0.002660,0.005751,0.011669,0.007634,0.011339,0.008075,not
0.070944,0.038890,3.250543,0.124186,0.146348,0.190526,0.009886,0.084328,-28.265139,-1.701274,-0.979090,1.399259,-0.580826,-0.002135,-0.094825,0.417811,-0.203271,-0.231475,0.421143,-0.160247,-0.109146,0.003442,0.026194,0.001914,0.052313,0.003960,0.025701,0.006356,0.000400,0.018977,0.000634,0.007698,0.000429,0.028655,0.000104,-0.000081,-0.000334,0.000372,0.000454,0.000593,0.000048,0.000113,-0.001821,-0.003779,0.004003,-0.005561,0.003873,0.001563,-0.006654,0.006260,-0.000931,-0.004129,0.004907,-0.002167,-0.000759,-0.000005,0.000274,0.000007,0.000096,0.000001,0.000008,-0.000024,-0.000006,-0.000472,-0.000003,-0.000093,0.000000,-0.000050,0.011594,0.025391,0.079461,0.027187,0.044505,0.194185,0.009228,0.016638,1.730664,0.864034,0.412442,0.390537,0.304884,0.268596,0.247455,0.249101,0.185830,0.154996,0.187785,0.169109,0.157924,0.003273,0.023037,0.001999,0.023449,0.006074,0.021442,0.007565,0.000343,0.011243,0.000620,0.006430,0.000467,0.011392,0.009329,0.022468,0.120625,0.037011,0.062882,0.158087,0.010619,0.015377,1.634980,1.000567,0.443163,0.435820,0.293919,0.267235,0.236480,0.233390,0.185729,0.200637,0.211937,0.183073,0.165800,0.003012,0.027501,0.002235,0.022182,0.005344,0.017489,0.005497,0.000434,0.006876,0.000718,0.005965,0.000536,0.011916,not
0.021037,0.038435,3.113099,0.102832,0.183143,0.052655,0.002427,0.022346,-25.217756,3.212588,-0.239524,-0.950017,-1.251794,-0.781498,-0.335186,0.103783,0.190590,0.131419,0.068651,0.198383,0.168429,0.003993,0.002952,0.042569,0.003902,0.002807,0.004732,0.023106,0.000298,0.006680,0.061611,0.015735,0.021238,0.023468,-0.000011,-0.000515,-0.000337,0.000063,0.000143,-0.000127,0.000009,-0.000009,-0.007523,0.002889,0.003887,0.000488,0.005210,0.000095,-0.000965,0.002436,-0.002545,0.000124,-0.000203,-0.003056,-0.002431,0.000015,0.000010,0.000126,0.000018,0.000002,0.000003,-0.000067,0.000001,0.000018,-0.000101,-0.000078,0.000046,-0.000018,0.004376,0.004365,0.061174,0.025155,0.032106,0.043395,0.002092,0.004701,0.790419,0.531009,0.359711,0.250047,0.279942,0.226409,0.171485,0.170529,0.182183,0.168565,0.160002,0.151178,0.146019,0.002357,0.001932,0.013945,0.001835,0.001775,0.003182,0.009333,0.000250,0.002947,0.015368,0.009652,0.010181,0.003031,0.004819,0.003727,0.071437,0.027782,0.036796,0.053161,0.003007,0.004986,0.858744,0.635253,0.444571,0.287148,0.297908,0.252842,0.177489,0.194795,0.172644,0.196447,0.184690,0.166173,0.150140,0.001593,0.001494,0.006816,0.001661,0.002022,0.003642,0.009010,0.000305,0.003168,0.008614,0.004439,0.004158,0.001831,not
0.059739,0.035924,3.210865,0.112498,0.136294,0.509718,0.003111,0.077541,-21.595433,2.006375,-0.217969,0.069915,0.224671,0.201214,-0.055987,-0.065392,0.004261,0.052860,-0.083733,0.158382,-0.036820,0.014479,0.004257,0.041712,0.014662,0.019288,0.014398,0.032649,0.004371,0.010790,0.018852,0.029350,0.007328,0.015253,0.000084,-0.000057,0.000363,-0.000135,-0.000269,0.000183,0.000017,0.000050,-0.002036,-0.000060,-0.001095,-0.000334,0.000294,-0.000734,-0.001199,-0.001360,-0.000089,0.000136,0.000094,-0.000743,-0.000906,-0.000019,0.000005,0.000045,0.000032,-0.000026,0.000085,-0.000269,0.000032,-0.000039,0.000051,-0.000053,0.000098,-0.000041,0.008150,0.005027,0.045591,0.011425,0.020456,0.106235,0.000649,0.022606,0.170977,0.169139,0.137089,0.146042,0.132181,0.135925,0.138621,0.134940,0.131764,0.142856,0.146787,0.136982,0.134877,0.009383,0.002881,0.020415,0.009509,0.009846,0.009193,0.015728,0.003480,0.006714,0.011038,0.013848,0.004695,0.004117,0.011357,0.006954,0.064010,0.015716,0.028443,0.148088,0.000817,0.031386,0.232661,0.247446,0.187686,0.198206,0.185950,0.182996,0.200480,0.200297,0.189077,0.197700,0.208032,0.193531,0.192122,0.013121,0.004217,0.029274,0.013626,0.013180,0.013028,0.021008,0.005154,0.009695,0.015237,0.019240,0.007017,0.006089,not
0.154553,0.001139,3.041894,0.191544,0.146704,1.247003,0.002525,0.253739,-29.848754,1.089751,-0.247949,0.299478,0.133390,0.089448,-0.118034,-0.044129,0.035851,-0.079775,-0.093883,-0.061609,-0.098230,0.013531,0.004509,0.020371,0.013408,0.011375,0.005819,0.017361,0.004225,0.004708,0.009330,0.010255,0.005133,0.008441,0.000129,0.000000,-0.000741,0.000098,0.000012,0.001654,0.000002,0.000406,0.002070,-0.000854,0.000238,-0.000020,0.000114,0.000079,0.000072,0.000136,0.000050,-0.000411,0.000359,0.000414,0.000377,-0.000060,0.000000,-0.000021,-0.000026,0.000009,0.000003,-0.000002,-0.000009,-0.000008,-0.000015,0.000020,-0.000006,-0.000010,0.054353,0.002245,0.288867,0.040197,0.016998,0.432185,0.001047,0.093778,1.265521,0.562485,0.401678,0.285419,0.237709,0.203945,0.204509,0.196092,0.171836,0.177729,0.164529,0.156375,0.156599,0.011150,0.004631,0.015340,0.011653,0.008671,0.004010,0.013237,0.003798,0.003733,0.006635,0.007017,0.004384,0.004915,0.042923,0.002664,0.400710,0.034223,0.020208,0.414649,0.001155,0.090548,1.302817,0.558787,0.420927,0.309529,0.282897,0.260977,0.250043,0.235070,0.228722,0.227681,0.224031,0.218005,0.211788,0.014574,0.005835,0.018907,0.015247,0.010563,0.005389,0.015581,0.004914,0.004889,0.008774,0.008583,0.005817,0.005320,not
0.256806,0.004659,2.696985,0.283759,0.167634,2.080242,0.005201,0.412990,-29.116702,-0.965438,-0.067601,0.037284,0.023123,0.013082,-0.104990,-0.015132,-0.097318,-0.056512,-0.091447,-0.024630,-0.002243,0.004056,0.002083,0.003198,0.004898,0.005972,0.003428,0.003777,0.002125,0.002053,0.003121,0.002723,0.002749,0.002857,0.001343,0.000000,-0.000209,0.001449,0.000949,0.009844,0.000005,0.002350,0.097241,0.003160,-0.000034,0.000611,0.000419,0.000042,0.000455,0.000189,-0.000509,0.000593,-0.000082,-0.001964,-0.000276,0.000019,0.000006,0.000020,0.000059,-0.000799,0.000015,0.000029,0.000023,0.000015,0.000030,0.000025,0.000021,-0.000218,0.038412,0.003626,0.425627,0.032946,0.016552,0.316539,0.016722,0.063139,1.705003,0.538863,0.345338,0.250329,0.221386,0.211522,0.191045,0.208019,0.174531,0.166069,0.167389,0.150515,0.148580,0.003928,0.001856,0.001864,0.003471,0.008309,0.003061,0.002675,0.001978,0.001669,0.002516,0.001709,0.002298,0.002645,0.035127,0.005744,0.601684,0.032212,0.019318,0.386642,0.024160,0.069940,1.854265,0.581786,0.421213,0.332538,0.275240,0.267661,0.258955,0.260606,0.233948,0.226444,0.229956,0.202022,0.188081,0.005219,0.002466,0.002420,0.004255,0.008322,0.004322,0.003844,0.002572,0.002216,0.003505,0.002083,0.002634,0.002621,not
0.088636,0.052618,3.034119,0.168573,0.180127,0.639708,0.012809,0.131113,-26.287455,1.516756,-0.782172,-0.522897,-0.007111,0.021014,-0.028762,-0.043441,0.112019,-0.134105,0.055342,-0.038018,0.069450,0.013614,0.007656,0.042335,0.012983,0.020386,0.010958,0.025098,0.006274,0.008298,0.011060,0.015715,0.006278,0.027520,0.000093,-0.000118,-0.000015,0.000137,0.000027,0.001763,0.000020,0.000270,0.000040,-0.003184,0.001389,0.000653,0.001686,0.001374,-0.000132,0.000482,0.000223,0.000094,0.000111,0.001002,-0.000060,-0.000025,-0.000036,-0.000012,-0.000036,-0.000013,-0.000009,0.000019,0.000002,0.000000,0.000043,0.000006,-0.000040,-0.000005,0.065606,0.045549,0.383137,0.059630,0.027457,0.563044,0.010645,0.121453,3.340024,1.011837,0.814650,0.634290,0.474154,0.391158,0.376368,0.377484,0.353202,0.342943,0.338034,0.295705,0.257775,0.019197,0.013985,0.043198,0.018087,0.022042,0.018806,0.032088,0.012084,0.013904,0.015098,0.018701,0.011564,0.016160,0.061729,0.038517,0.506937,0.055232,0.031114,0.559612,0.012191,0.126112,2.419185,0.974383,0.723534,0.576137,0.466046,0.424439,0.402437,0.395881,0.397491,0.370353,0.378785,0.329688,0.305835,0.022399,0.017530,0.044097,0.020643,0.026708,0.023578,0.034389,0.016104,0.017860,0.018272,0.021802,0.015161,0.017429,not
0.055377,0.009994,3.104368,0.156468,0.165111,0.537552,0.005254,0.082554,-29.714546,1.806374,0.478462,0.130578,0.027508,0.058117,-0.141617,0.011859,-0.100808,0.010902,-0.053415,0.080065,0.020531,0.009506,0.002731,0.023648,0.013345,0.037872,0.016416,0.037747,0.001716,0.010168,0.022573,0.030454,0.004070,0.020463,-0.002786,-0.000000,0.064199,0.022859,0.002023,-0.054527,0.000761,-0.001302,-0.534476,-0.267985,-0.101278,-0.029323,-0.001110,-0.013797,0.022530,0.039099,0.021413,-0.014813,-0.025957,-0.001207,0.027949,-0.001184,-0.000023,-0.003290,-0.002254,0.010242,-0.003710,-0.003166,-0.000079,-0.001167,-0.003202,-0.003361,-0.000127,0.002530,0.012203,0.010005,0.125558,0.017324,0.019646,0.146936,0.001318,0.024006,1.495647,0.237515,0.199486,0.163110,0.163710,0.137957,0.139063,0.148971,0.134155,0.124600,0.124918,0.127966,0.113453,0.006899,0.002146,0.012983,0.010189,0.014093,0.014642,0.018642,0.001345,0.008482,0.016555,0.019407,0.003021,0.003891,0.012880,0.005414,0.168454,0.016909,0.021825,0.136097,0.001490,0.022993,0.611126,0.261992,0.242724,0.214939,0.201804,0.176419,0.198107,0.205069,0.190210,0.177326,0.173852,0.173174,0.157798,0.009682,0.002828,0.017537,0.015261,0.020818,0.021658,0.026967,0.001902,0.011615,0.024824,0.027458,0.004486,0.005186,not
0.027526,0.011156,3.138960,0.062707,0.084325,0.433265,0.005295,0.041145,-35.152743,1.230136,0.004071,0.051861,0.050162,0.118355,0.095613,0.020759,-0.028933,0.052769,-0.013380,0.046838,0.013061,0.005901,0.002336,0.036819,0.005860,0.082410,0.006521,0.060080,0.002239,0.003474,0.006778,0.013647,0.002840,0.039289,-0.000023,-0.000024,0.001442,-0.000093,-0.000179,0.000571,0.000000,-0.000009,-0.030021,-0.003390,-0.000889,-0.000796,-0.000680,-0.000633,-0.000404,0.000229,0.000147,-0.000493,0.000263,0.000243,0.000058,-0.000002,-0.000000,-0.000084,-0.000002,0.000194,-0.000000,-0.000382,-0.000000,-0.000001,-0.000024,-0.000027,-0.000000,-0.000047,0.009804,0.012741,0.132856,0.013745,0.020075,0.120629,0.003887,0.023638,1.070050,0.327021,0.230966,0.184416,0.156471,0.143606,0.144596,0.141854,0.124853,0.131740,0.119879,0.110793,0.101247,0.005541,0.003287,0.027631,0.006474,0.014444,0.007270,0.039313,0.003345,0.003727,0.005735,0.010402,0.004110,0.009793,0.009413,0.012874,0.182405,0.016233,0.024877,0.115143,0.004707,0.023656,0.722546,0.303244,0.225633,0.192077,0.187082,0.157615,0.169821,0.173568,0.150843,0.162231,0.151922,0.134043,0.131600,0.007325,0.004229,0.035259,0.008965,0.016960,0.009723,0.050396,0.004399,0.004853,0.007619,0.013710,0.005348,0.011668,not
